PogId,ItemId,RelativeRank,seq,PreDeleteFlag
J288BUN,288070834,0,332,0
J288BUP,288070834,0,332,0
J288BUQ,288070834,0,332,0
J288BUR,288070834,0,332,0
J288BUS,288070834,0,332,0
J288BUU,288070834,0,332,0
J288BUV,288070834,0,332,0
J288BUW,288070834,0,332,0
J288BUX,288070834,0,332,0
J288BV0,288070834,0,332,0
J288BV1,288070834,0,332,0
J288BV4,288070834,0,332,0
J288BV5,288070834,0,332,0
J288BV6,288070834,0,332,0
J288BV8,288070834,0,332,0
J288BVE,288070834,0,332,0
J288BVF,288070834,0,332,0
J288BVJ,288070834,0,332,0
J288BVK,288070834,0,332,0
J288BVM,288070834,0,332,0
J288BVN,288070834,0,332,0
J288BVO,288070834,0,332,0
J288BVQ,288070834,0,332,0
J288BVR,288070834,0,332,0
J288BVS,288070834,0,332,0
J288BVT,288070834,0,332,0
J288BVU,288070834,0,332,0
J288BVW,288070834,0,333,0
J288BVY,288070834,0,333,0
J288BW0,288070834,0,333,0
J288BW1,288070834,0,333,0
J288BW2,288070834,0,333,0
J288BW3,288070834,0,333,0
J288BW4,288070834,0,333,0
J288BW5,288070834,0,333,0
J288BW6,288070834,0,333,0
J288BW7,288070834,0,333,0
J288BW8,288070834,0,333,0
J288BW9,288070834,0,333,0
J288BWA,288070834,0,333,0
J288BWD,288070834,0,333,0
J288BWE,288070834,0,333,0
J288BWG,288070834,0,333,0
J288BWH,288070834,0,333,0
J288BWI,288070834,0,333,0
J288BWJ,288070834,0,333,0
J288BWM,288070834,0,333,0
J288BWO,288070834,0,333,0
J288BWP,288070834,0,333,0
J288BWQ,288070834,0,333,0
J288BWR,288070834,0,333,0
J288BWT,288070834,0,333,0
J288BWU,288070834,0,333,0
J288BWV,288070834,0,333,0
J288BWX,288070834,0,333,0
J288BWY,288070834,0,333,0
J288BX0,288070834,0,333,0
J288BX2,288070834,0,333,0
J288BX3,288070834,0,333,0
J288BX4,288070834,0,333,0
J288BX7,288070834,0,333,0
J288BX9,288070834,0,333,0
J288BXA,288070834,0,333,0
J288BXB,288070834,0,333,0
J288BXC,288070834,0,333,0
J288BXD,288070834,0,333,0
J288BXG,288070834,0,333,0
J288BXI,288070834,0,333,0
J288BXJ,288070834,0,333,0
J288BXL,288070834,0,333,0
J288BXM,288070834,0,333,0
J288BXP,288070834,0,333,0
J288BXQ,288070834,0,333,0
J288BXR,288070834,0,333,0
J288BXS,288070834,0,333,0
J288BXU,288070834,0,333,0
J288BXW,288070834,0,333,0
J288BXX,288070834,0,333,0
J288BXY,288070834,0,333,0
J288BY0,288070834,0,333,0
J288BY1,288070834,0,333,0
J288BY2,288070834,0,333,0
J288BY4,288070834,0,333,0
J288BY5,288070834,0,333,0
J288BY6,288070834,0,333,0
J288BY9,288070834,0,333,0
J288BYA,288070834,0,333,0
J288BYD,288070834,0,333,0
J288BYE,288070834,0,333,0
J288BYG,288070834,0,333,0
J288BYH,288070834,0,333,0
J288BYI,288070834,0,333,0
J288BYJ,288070834,0,333,0
J288BYK,288070834,0,333,0
J288BYM,288070834,0,333,0
J288BYN,288070834,0,333,0
J288BYO,288070834,0,333,0
J288BYP,288070834,0,333,0
J288BYQ,288070834,0,333,0
J288BYR,288070834,0,333,0
J288BYS,288070834,0,333,0
J288BYT,288070834,0,333,0
J288BYU,288070834,0,334,0
J288BYV,288070834,0,334,0
J288BYW,288070834,0,334,0
J288BYX,288070834,0,334,0
J288BYY,288070834,0,334,0
J288BZ1,288070834,0,334,0
J288BZ2,288070834,0,334,0
J288BZ3,288070834,0,334,0
J288BZ5,288070834,0,334,0
J288BZ6,288070834,0,334,0
J288BZ7,288070834,0,334,0
J288BZ8,288070834,0,334,0
J288BZA,288070834,0,334,0
J288BZB,288070834,0,334,0
J288BZC,288070834,0,334,0
J288BZE,288070834,0,334,0
J288BZF,288070834,0,334,0
J288BZG,288070834,0,334,0
J288BZH,288070834,0,334,0
J288BZI,288070834,0,334,0
J288BZJ,288070834,0,334,0
J288BZK,288070834,0,334,0
J288BZL,288070834,0,334,0
J288BZM,288070834,0,334,0
J288BZO,288070834,0,334,0
J288BZP,288070834,0,334,0
J288BZQ,288070834,0,334,0
J288BZS,288070834,0,334,0
J288BZV,288070834,0,334,0
J288BZW,288070834,0,334,0
J288BZX,288070834,0,334,0
J288BZY,288070834,0,334,0
J288BZZ,288070834,0,334,0
J288C00,288070834,0,334,0
J288C01,288070834,0,334,0
J288C02,288070834,0,334,0
J288C03,288070834,0,334,0
J288C04,288070834,0,334,0
J288C05,288070834,0,334,0
J288C06,288070834,0,334,0
J288C07,288070834,0,334,0
J288C0D,288070834,0,334,0
J288C0F,288070834,0,334,0
J288C0G,288070834,0,334,0
J288C0J,288070834,0,334,0
J288C0K,288070834,0,334,0
J288C0L,288070834,0,334,0
J288C0N,288070834,0,334,0
J288C0O,288070834,0,334,0
J288C0P,288070834,0,334,0
J288C0Q,288070834,0,334,0
J288C0R,288070834,0,334,0
J288C0S,288070834,0,334,0
J288C0V,288070834,0,334,0
J288C0W,288070834,0,334,0
J288C0X,288070834,0,334,0
J288C0Z,288070834,0,334,0
J288C11,288070834,0,334,0
J288C12,288070834,0,334,0
J288C13,288070834,0,334,0
J288C14,288070834,0,334,0
J288C19,288070834,0,334,0
J288C1A,288070834,0,334,0
J288C1C,288070834,0,334,0
J288C1F,288070834,0,334,0
J288C1I,288070834,0,334,0
J288C1K,288070834,0,334,0
J288C1L,288070834,0,334,0
J288C1M,288070834,0,334,0
J288C1N,288070834,0,334,0
J288C1O,288070834,0,334,0
J288C1S,288070834,0,334,0
J288C1U,288070834,0,334,0
J288C1V,288070834,0,334,0
J288C1W,288070834,0,334,0
J288C1X,288070834,0,335,0
J288C1Z,288070834,0,335,0
J288C20,288070834,0,335,0
J288C21,288070834,0,335,0
J288C22,288070834,0,335,0
J288C23,288070834,0,335,0
J288C24,288070834,0,335,0
J288C26,288070834,0,335,0
J288C27,288070834,0,335,0
J288C28,288070834,0,335,0
J288C2A,288070834,0,335,0
J288C2D,288070834,0,335,0
J288C2F,288070834,0,335,0
J288C2G,288070834,0,335,0
J288C2H,288070834,0,335,0
J288C2I,288070834,0,335,0
J288C2J,288070834,0,335,0
J288C2K,288070834,0,335,0
J288C2L,288070834,0,335,0
J288C2M,288070834,0,335,0
J288C2N,288070834,0,335,0
J288C2Q,288070834,0,335,0
J288C2R,288070834,0,335,0
J288C2S,288070834,0,335,0
J288C2T,288070834,0,335,0
J288C2V,288070834,0,335,0
J288C2W,288070834,0,335,0
J288C30,288070834,0,335,0
J288C31,288070834,0,335,0
J288C32,288070834,0,335,0
J288C33,288070834,0,335,0
J288C34,288070834,0,335,0
J288C36,288070834,0,335,0
J288C37,288070834,0,335,0
J288C38,288070834,0,335,0
J288C39,288070834,0,335,0
J288C3A,288070834,0,335,0
J288C3B,288070834,0,335,0
J288C3F,288070834,0,335,0
J288C3G,288070834,0,335,0
J288C3I,288070834,0,335,0
J288C3M,288070834,0,335,0
J288C3N,288070834,0,335,0
J288C3Q,288070834,0,335,0
J288C3S,288070834,0,335,0
J288C3T,288070834,0,335,0
J288C3W,288070834,0,335,0
J288C3Y,288070834,0,335,0
J288C41,288070834,0,335,0
J288C42,288070834,0,335,0
J288C44,288070834,0,335,0
J288C45,288070834,0,335,0
J288C47,288070834,0,335,0
J288C49,288070834,0,335,0
J288C4B,288070834,0,335,0
J288C4C,288070834,0,335,0
J288C4D,288070834,0,335,0
J288C4F,288070834,0,335,0
J288C4H,288070834,0,335,0
J288C4J,288070834,0,335,0
J288C4K,288070834,0,335,0
J288C4N,288070834,0,335,0
J288C4P,288070834,0,335,0
J288C4Q,288070834,0,335,0
J288C4S,288070834,0,335,0
J288C4T,288070834,0,335,0
J288C4U,288070834,0,335,0
J288C4W,288070834,0,335,0
J288C4X,288070834,0,335,0
J288C4Z,288070834,0,335,0
J288C50,288070834,0,335,0
J288C52,288070834,0,335,0
J288C53,288070834,0,335,0
J288C54,288070834,0,335,0
J288C55,288070834,0,335,0
J288C57,288070834,0,336,0
J288C59,288070834,0,336,0
J288C5B,288070834,0,336,0
J288C5C,288070834,0,336,0
J288C5D,288070834,0,336,0
J288C5E,288070834,0,336,0
J288C5G,288070834,0,336,0
J288C5H,288070834,0,336,0
J288C5K,288070834,0,336,0
J288C5P,288070834,0,336,0
J288C5Q,288070834,0,336,0
J288C5R,288070834,0,336,0
J288C5S,288070834,0,336,0
J288C5T,288070834,0,336,0
J288C5U,288070834,0,336,0
J288C5V,288070834,0,336,0
J288C5Y,288070834,0,336,0
J288C61,288070834,0,336,0
J288C65,288070834,0,336,0
J288C66,288070834,0,336,0
J288C6C,288070834,0,336,0
J288C6D,288070834,0,336,0
J288C6E,288070834,0,336,0
J288C6F,288070834,0,336,0
J288C6G,288070834,0,336,0
J288C6H,288070834,0,336,0
J288C6I,288070834,0,336,0
J288C6J,288070834,0,336,0
J288C6L,288070834,0,336,0
J288C6N,288070834,0,336,0
J288C6P,288070834,0,336,0
J288E57,288070834,0,336,0
J288E58,288070834,0,336,0
J288E59,288070834,0,336,0
J288BCY,288070834,0,348,0
J288BCZ,288070834,0,348,0
J288BD0,288070834,0,348,0
J288BD3,288070834,0,348,0
J288BD4,288070834,0,348,0
J288BD5,288070834,0,348,0
J288BD6,288070834,0,348,0
J288BD7,288070834,0,348,0
J288BD8,288070834,0,348,0
J288BD9,288070834,0,348,0
J288BDA,288070834,0,348,0
J288BDB,288070834,0,348,0
J288BDC,288070834,0,348,0
J288BDD,288070834,0,348,0
J288BDF,288070834,0,348,0
J288BDG,288070834,0,348,0
J288BDH,288070834,0,348,0
J288BDI,288070834,0,348,0
J288BDJ,288070834,0,348,0
J288BDL,288070834,0,348,0
J288BDN,288070834,0,348,0
J288BDO,288070834,0,348,0
J288BDP,288070834,0,348,0
J288BDQ,288070834,0,348,0
J288BDS,288070834,0,348,0
J288BDT,288070834,0,348,0
J288BDU,288070834,0,348,0
J288BDW,288070834,0,348,0
J288BDX,288070834,0,348,0
J288BE0,288070834,0,348,0
J288BE1,288070834,0,348,0
J288BE2,288070834,0,348,0
J288BE3,288070834,0,348,0
J288BE4,288070834,0,348,0
J288BEA,288070834,0,348,0
J288BEB,288070834,0,348,0
J288BED,288070834,0,348,0
J288BEG,288070834,0,348,0
J288BEH,288070834,0,348,0
J288BEL,288070834,0,348,0
J288BEM,288070834,0,348,0
J288BEN,288070834,0,348,0
J288BEO,288070834,0,348,0
J288BEP,288070834,0,348,0
J288BES,288070834,0,348,0
J288BET,288070834,0,348,0
J288BEU,288070834,0,348,0
J288BEV,288070834,0,348,0
J288BEW,288070834,0,348,0
J288BEZ,288070834,0,348,0
J288BF2,288070834,0,348,0
J288BF4,288070834,0,348,0
J288BF6,288070834,0,348,0
J288BF8,288070834,0,348,0
J288BF9,288070834,0,348,0
J288BFA,288070834,0,348,0
J288BFC,288070834,0,348,0
J288BFE,288070834,0,348,0
J288BFG,288070834,0,348,0
J288BFK,288070834,0,348,0
J288BFL,288070834,0,348,0
J288BFM,288070834,0,348,0
J288BFN,288070834,0,348,0
J288BFO,288070834,0,348,0
J288BFP,288070834,0,348,0
J288BFQ,288070834,0,348,0
J288BFR,288070834,0,348,0
J288BFU,288070834,0,348,0
J288BFW,288070834,0,348,0
J288BFY,288070834,0,348,0
J288BG2,288070834,0,348,0
J288BG3,288070834,0,348,0
J288BG4,288070834,0,348,0
J288BG5,288070834,0,348,0
J288BG7,288070834,0,348,0
J288BG8,288070834,0,349,0
J288BG9,288070834,0,349,0
J288BGC,288070834,0,349,0
J288BGD,288070834,0,349,0
J288BGE,288070834,0,349,0
J288BGF,288070834,0,349,0
J288BGG,288070834,0,349,0
J288BGI,288070834,0,349,0
J288BGJ,288070834,0,349,0
J288BGL,288070834,0,349,0
J288BGM,288070834,0,349,0
J288BGN,288070834,0,349,0
J288BGO,288070834,0,349,0
J288BGR,288070834,0,349,0
J288BGS,288070834,0,349,0
J288BGU,288070834,0,349,0
J288BGV,288070834,0,349,0
J288BGW,288070834,0,349,0
J288BGX,288070834,0,349,0
J288BGY,288070834,0,349,0
J288BGZ,288070834,0,349,0
J288BH0,288070834,0,349,0
J288BH3,288070834,0,349,0
J288BH5,288070834,0,349,0
J288BH6,288070834,0,349,0
J288BH7,288070834,0,349,0
J288BH8,288070834,0,349,0
J288BH9,288070834,0,349,0
J288BHB,288070834,0,349,0
J288BHC,288070834,0,349,0
J288BHD,288070834,0,349,0
J288BHE,288070834,0,349,0
J288BHF,288070834,0,349,0
J288BHG,288070834,0,349,0
J288BHJ,288070834,0,349,0
J288BHK,288070834,0,349,0
J288BHL,288070834,0,349,0
J288BHM,288070834,0,349,0
J288BHO,288070834,0,349,0
J288BHP,288070834,0,349,0
J288BHQ,288070834,0,349,0
J288BHT,288070834,0,349,0
J288BHU,288070834,0,349,0
J288BHX,288070834,0,349,0
J288BI0,288070834,0,349,0
J288BI2,288070834,0,349,0
J288BI3,288070834,0,349,0
J288BI4,288070834,0,349,0
J288BI5,288070834,0,349,0
J288BI6,288070834,0,349,0
J288BI7,288070834,0,349,0
J288BI8,288070834,0,349,0
J288BIC,288070834,0,349,0
J288BIE,288070834,0,349,0
J288BIG,288070834,0,349,0
J288BIH,288070834,0,349,0
J288BII,288070834,0,349,0
J288BIK,288070834,0,349,0
J288BIL,288070834,0,349,0
J288BIO,288070834,0,349,0
J288BIR,288070834,0,349,0
J288BIS,288070834,0,349,0
J288BIU,288070834,0,349,0
J288BIV,288070834,0,349,0
J288BIW,288070834,0,349,0
J288BIY,288070834,0,349,0
J288BJ3,288070834,0,349,0
J288BJ4,288070834,0,349,0
J288BJ5,288070834,0,349,0
J288BJ6,288070834,0,349,0
J288BJ8,288070834,0,349,0
J288BJ9,288070834,0,349,0
J288BJA,288070834,0,349,0
J288BJC,288070834,0,349,0
J288BJD,288070834,0,349,0
J288BJG,288070834,0,350,0
J288BJH,288070834,0,350,0
J288BJI,288070834,0,350,0
J288BJJ,288070834,0,350,0
J288BJL,288070834,0,350,0
J288BJO,288070834,0,350,0
J288BJQ,288070834,0,350,0
J288BJR,288070834,0,350,0
J288BJS,288070834,0,350,0
J288BJT,288070834,0,350,0
J288BJV,288070834,0,350,0
J288BJX,288070834,0,350,0
J288BJY,288070834,0,350,0
J288BJZ,288070834,0,350,0
J288BK0,288070834,0,350,0
J288BK3,288070834,0,350,0
J288BK4,288070834,0,350,0
J288BK5,288070834,0,350,0
J288BK6,288070834,0,350,0
J288BK8,288070834,0,350,0
J288BKA,288070834,0,350,0
J288BKB,288070834,0,350,0
J288BKC,288070834,0,350,0
J288BKE,288070834,0,350,0
J288BKF,288070834,0,350,0
J288BKG,288070834,0,350,0
J288BKH,288070834,0,350,0
J288BKI,288070834,0,350,0
J288BKL,288070834,0,350,0
J288BKN,288070834,0,350,0
J288BKP,288070834,0,350,0
J288BKQ,288070834,0,350,0
J288BKR,288070834,0,350,0
J288BKT,288070834,0,350,0
J288BKU,288070834,0,350,0
J288BKY,288070834,0,350,0
J288BL0,288070834,0,350,0
J288BL1,288070834,0,350,0
J288BL2,288070834,0,350,0
J288BL3,288070834,0,350,0
J288BL4,288070834,0,350,0
J288BL8,288070834,0,350,0
J288BL9,288070834,0,350,0
J288BLA,288070834,0,350,0
J288BLC,288070834,0,350,0
J288BLI,288070834,0,350,0
J288BLJ,288070834,0,350,0
J288BLL,288070834,0,350,0
J288BLM,288070834,0,350,0
J288BLN,288070834,0,350,0
J288BLR,288070834,0,350,0
J288BLS,288070834,0,350,0
J288BLT,288070834,0,350,0
J288BLV,288070834,0,350,0
J288BLW,288070834,0,350,0
J288BLY,288070834,0,350,0
J288BLZ,288070834,0,350,0
J288BM0,288070834,0,350,0
J288BM1,288070834,0,350,0
J288BM2,288070834,0,350,0
J288BM4,288070834,0,350,0
J288BM5,288070834,0,350,0
J288BM6,288070834,0,350,0
J288BM8,288070834,0,350,0
J288BMA,288070834,0,350,0
J288BMD,288070834,0,350,0
J288BMG,288070834,0,350,0
J288BMH,288070834,0,350,0
J288BMI,288070834,0,350,0
J288BML,288070834,0,350,0
J288BMM,288070834,0,350,0
J288BMO,288070834,0,350,0
J288BMP,288070834,0,350,0
J288BMQ,288070834,0,350,0
J288BMS,288070834,0,350,0
J288BMT,288070834,0,351,0
J288BMU,288070834,0,351,0
J288BMV,288070834,0,351,0
J288BMW,288070834,0,351,0
J288BMY,288070834,0,351,0
J288BN0,288070834,0,351,0
J288BN3,288070834,0,351,0
J288BN4,288070834,0,351,0
J288BN5,288070834,0,351,0
J288BN6,288070834,0,351,0
J288BN7,288070834,0,351,0
J288BN8,288070834,0,351,0
J288BNA,288070834,0,351,0
J288BNB,288070834,0,351,0
J288BNC,288070834,0,351,0
J288BND,288070834,0,351,0
J288BNE,288070834,0,351,0
J288BNF,288070834,0,351,0
J288BNG,288070834,0,351,0
J288BNI,288070834,0,351,0
J288BNJ,288070834,0,351,0
J288BNK,288070834,0,351,0
J288BNL,288070834,0,351,0
J288BNM,288070834,0,351,0
J288BNO,288070834,0,351,0
J288BNP,288070834,0,351,0
J288BNQ,288070834,0,351,0
J288BNR,288070834,0,351,0
J288BNS,288070834,0,351,0
J288BNT,288070834,0,351,0
J288BNU,288070834,0,351,0
J288BNV,288070834,0,351,0
J288BNW,288070834,0,351,0
J288BNZ,288070834,0,351,0
J288BO0,288070834,0,351,0
J288BO1,288070834,0,351,0
J288BO2,288070834,0,351,0
J288BO3,288070834,0,351,0
J288BO4,288070834,0,351,0
J288BO5,288070834,0,351,0
J288BO6,288070834,0,351,0
J288BO7,288070834,0,351,0
J288BO9,288070834,0,351,0
J288BOB,288070834,0,351,0
J288BOD,288070834,0,351,0
J288BOE,288070834,0,351,0
J288BOG,288070834,0,351,0
J288BOH,288070834,0,351,0
J288BOI,288070834,0,351,0
J288BOJ,288070834,0,351,0
J288BOK,288070834,0,351,0
J288BOL,288070834,0,351,0
J288BOM,288070834,0,351,0
J288BON,288070834,0,351,0
J288BOO,288070834,0,351,0
J288BOP,288070834,0,351,0
J288BOQ,288070834,0,351,0
J288BOR,288070834,0,351,0
J288BOV,288070834,0,351,0
J288BOW,288070834,0,351,0
J288BOX,288070834,0,351,0
J288BOY,288070834,0,351,0
J288BP0,288070834,0,351,0
J288BP3,288070834,0,351,0
J288BP4,288070834,0,351,0
J288BP6,288070834,0,351,0
J288BP7,288070834,0,351,0
J288BP8,288070834,0,351,0
J288BP9,288070834,0,351,0
J288BPA,288070834,0,351,0
J288BPC,288070834,0,351,0
J288BPE,288070834,0,351,0
J288BPF,288070834,0,351,0
J288BPH,288070834,0,351,0
J288BPI,288070834,0,351,0
J288BPJ,288070834,0,352,0
J288BPK,288070834,0,352,0
J288BPL,288070834,0,352,0
J288BPM,288070834,0,352,0
J288BPN,288070834,0,352,0
J288BPR,288070834,0,352,0
J288BPS,288070834,0,352,0
J288BPT,288070834,0,352,0
J288BPU,288070834,0,352,0
J288BPW,288070834,0,352,0
J288BPY,288070834,0,352,0
J288BPZ,288070834,0,352,0
J288BQ3,288070834,0,352,0
J288BQ4,288070834,0,352,0
J288BQ6,288070834,0,352,0
J288BQ7,288070834,0,352,0
J288BQ8,288070834,0,352,0
J288BQ9,288070834,0,352,0
J288BQB,288070834,0,352,0
J288BQC,288070834,0,352,0
J288BQD,288070834,0,352,0
J288BQE,288070834,0,352,0
J288BQI,288070834,0,352,0
J288BQJ,288070834,0,352,0
J288BQK,288070834,0,352,0
J288BQL,288070834,0,352,0
J288BQN,288070834,0,352,0
J288BQO,288070834,0,352,0
J288BQP,288070834,0,352,0
J288BQS,288070834,0,352,0
J288BQU,288070834,0,352,0
J288BQW,288070834,0,352,0
J288BQX,288070834,0,352,0
J288BR0,288070834,0,352,0
J288BR1,288070834,0,352,0
J288BR2,288070834,0,352,0
J288BR3,288070834,0,352,0
J288BR4,288070834,0,352,0
J288BR8,288070834,0,352,0
J288BR9,288070834,0,352,0
J288BRA,288070834,0,352,0
J288BRB,288070834,0,352,0
J288BRC,288070834,0,352,0
J288BRD,288070834,0,352,0
J288BRE,288070834,0,352,0
J288BRG,288070834,0,352,0
J288BRH,288070834,0,352,0
J288BRJ,288070834,0,352,0
J288BRK,288070834,0,352,0
J288BRL,288070834,0,352,0
J288BRN,288070834,0,352,0
J288BRQ,288070834,0,352,0
J288BRR,288070834,0,352,0
J288BRS,288070834,0,352,0
J288BRT,288070834,0,352,0
J288BRV,288070834,0,352,0
J288BRW,288070834,0,352,0
J288BRX,288070834,0,352,0
J288BRY,288070834,0,352,0
J288BS1,288070834,0,352,0
J288BS2,288070834,0,352,0
J288BS3,288070834,0,352,0
J288BS5,288070834,0,352,0
J288BS7,288070834,0,352,0
J288BS8,288070834,0,352,0
J288BS9,288070834,0,352,0
J288BSA,288070834,0,352,0
J288BSB,288070834,0,352,0
J288BSC,288070834,0,352,0
J288BSD,288070834,0,352,0
J288BSE,288070834,0,352,0
J288BSG,288070834,0,352,0
J288BSI,288070834,0,352,0
J288BSL,288070834,0,352,0
J288BSM,288070834,0,352,0
J288BSN,288070834,0,353,0
J288BSO,288070834,0,353,0
J288BSP,288070834,0,353,0
J288BSR,288070834,0,353,0
J288BSS,288070834,0,353,0
J288BST,288070834,0,353,0
J288BSV,288070834,0,353,0
J288BSW,288070834,0,353,0
J288BSX,288070834,0,353,0
J288BSY,288070834,0,353,0
J288BSZ,288070834,0,353,0
J288BT0,288070834,0,353,0
J288BT1,288070834,0,353,0
J288BT3,288070834,0,353,0
J288BT4,288070834,0,353,0
J288BT5,288070834,0,353,0
J288BT6,288070834,0,353,0
J288BT7,288070834,0,353,0
J288BT8,288070834,0,353,0
J288BTA,288070834,0,353,0
J288BTB,288070834,0,353,0
J288BTD,288070834,0,353,0
J288BTE,288070834,0,353,0
J288BTF,288070834,0,353,0
J288BTH,288070834,0,353,0
J288BTJ,288070834,0,353,0
J288BTK,288070834,0,353,0
J288BTL,288070834,0,353,0
J288BTN,288070834,0,353,0
J288BTO,288070834,0,353,0
J288BTS,288070834,0,353,0
J288BTU,288070834,0,353,0
J288BTV,288070834,0,353,0
J288BTW,288070834,0,353,0
J288BTX,288070834,0,353,0
J288BTZ,288070834,0,353,0
J288BU0,288070834,0,353,0
J288BU1,288070834,0,353,0
J288BU2,288070834,0,353,0
J288BU3,288070834,0,353,0
J288BU4,288070834,0,353,0
J288BU5,288070834,0,353,0
J288BU9,288070834,0,353,0
J288BUC,288070834,0,353,0
J288BUD,288070834,0,353,0
J288BUE,288070834,0,353,0
J288BUH,288070834,0,353,0
J288BUJ,288070834,0,353,0
J288BUN,288070834,0,353,0
J288BUP,288070834,0,353,0
J288BUQ,288070834,0,353,0
J288BUR,288070834,0,353,0
J288BUS,288070834,0,353,0
J288BUU,288070834,0,353,0
J288BUV,288070834,0,353,0
J288BUW,288070834,0,353,0
J288BUX,288070834,0,353,0
J288BV0,288070834,0,353,0
J288BV1,288070834,0,353,0
J288BV4,288070834,0,353,0
J288BV5,288070834,0,353,0
J288BV6,288070834,0,353,0
J288BV8,288070834,0,353,0
J288BVE,288070834,0,353,0
J288BVF,288070834,0,353,0
J288BVJ,288070834,0,353,0
J288BVK,288070834,0,353,0
J288BVM,288070834,0,353,0
J288BVN,288070834,0,353,0
J288BVO,288070834,0,353,0
J288BVQ,288070834,0,353,0
J288BVR,288070834,0,353,0
J288BVS,288070834,0,353,0
J288BVT,288070834,0,353,0
J288BVU,288070834,0,353,0
J288BVW,288070834,0,354,0
J288BVY,288070834,0,354,0
J288BW0,288070834,0,354,0
J288BW1,288070834,0,354,0
J288BW2,288070834,0,354,0
J288BW3,288070834,0,354,0
J288BW4,288070834,0,354,0
J288BW5,288070834,0,354,0
J288BW6,288070834,0,354,0
J288BW7,288070834,0,354,0
J288BW8,288070834,0,354,0
J288BW9,288070834,0,354,0
J288BWA,288070834,0,354,0
J288BWD,288070834,0,354,0
J288BWE,288070834,0,354,0
J288BWG,288070834,0,354,0
J288BWH,288070834,0,354,0
J288BWI,288070834,0,354,0
J288BWJ,288070834,0,354,0
J288BWM,288070834,0,354,0
J288BWO,288070834,0,354,0
J288BWP,288070834,0,354,0
J288BWQ,288070834,0,354,0
J288BWR,288070834,0,354,0
J288BWT,288070834,0,354,0
J288BWU,288070834,0,354,0
J288BWV,288070834,0,354,0
J288BWX,288070834,0,354,0
J288BWY,288070834,0,354,0
J288BX0,288070834,0,354,0
J288BX2,288070834,0,354,0
J288BX3,288070834,0,354,0
J288BX4,288070834,0,354,0
J288BX7,288070834,0,354,0
J288BX9,288070834,0,354,0
J288BXA,288070834,0,354,0
J288BXB,288070834,0,354,0
J288BXC,288070834,0,354,0
J288BXD,288070834,0,354,0
J288BXG,288070834,0,354,0
J288BXI,288070834,0,354,0
J288BXJ,288070834,0,354,0
J288BXL,288070834,0,354,0
J288BXM,288070834,0,354,0
J288BXP,288070834,0,354,0
J288BXQ,288070834,0,354,0
J288BXR,288070834,0,354,0
J288BXS,288070834,0,354,0
J288BXU,288070834,0,354,0
J288BXW,288070834,0,354,0
J288BXX,288070834,0,354,0
J288BXY,288070834,0,354,0
J288BY0,288070834,0,354,0
J288BY1,288070834,0,354,0
J288BY2,288070834,0,354,0
J288BY4,288070834,0,354,0
J288BY5,288070834,0,354,0
J288BY6,288070834,0,354,0
J288BY9,288070834,0,354,0
J288BYA,288070834,0,354,0
J288BYD,288070834,0,354,0
J288BYE,288070834,0,354,0
J288BYG,288070834,0,354,0
J288BYH,288070834,0,354,0
J288BYI,288070834,0,354,0
J288BYJ,288070834,0,354,0
J288BYK,288070834,0,354,0
J288BYM,288070834,0,354,0
J288BYN,288070834,0,354,0
J288BYO,288070834,0,354,0
J288BYP,288070834,0,354,0
J288BYQ,288070834,0,354,0
J288BYR,288070834,0,354,0
J288BYS,288070834,0,354,0
J288BYT,288070834,0,354,0
J288BYU,288070834,0,355,0
J288BYV,288070834,0,355,0
J288BYW,288070834,0,355,0
J288BYX,288070834,0,355,0
J288BYY,288070834,0,355,0
J288BZ1,288070834,0,355,0
J288BZ2,288070834,0,355,0
J288BZ3,288070834,0,355,0
J288BZ5,288070834,0,355,0
J288BZ6,288070834,0,355,0
J288BZ7,288070834,0,355,0
J288BZ8,288070834,0,355,0
J288BZA,288070834,0,355,0
J288BZB,288070834,0,355,0
J288BZC,288070834,0,355,0
J288BZE,288070834,0,355,0
J288BZF,288070834,0,355,0
J288BZG,288070834,0,355,0
J288BZH,288070834,0,355,0
J288BZI,288070834,0,355,0
J288BZJ,288070834,0,355,0
J288BZK,288070834,0,355,0
J288BZL,288070834,0,355,0
J288BZM,288070834,0,355,0
J288BZO,288070834,0,355,0
J288BZP,288070834,0,355,0
J288BZQ,288070834,0,355,0
J288BZS,288070834,0,355,0
J288BZV,288070834,0,355,0
J288BZW,288070834,0,355,0
J288BZX,288070834,0,355,0
J288BZY,288070834,0,355,0
J288BZZ,288070834,0,355,0
J288C00,288070834,0,355,0
J288C01,288070834,0,355,0
J288C02,288070834,0,355,0
J288C03,288070834,0,355,0
J288C04,288070834,0,355,0
J288C05,288070834,0,355,0
J288C06,288070834,0,355,0
J288C07,288070834,0,355,0
J288C0D,288070834,0,355,0
J288C0F,288070834,0,355,0
J288C0G,288070834,0,355,0
J288C0J,288070834,0,355,0
J288C0K,288070834,0,355,0
J288C0L,288070834,0,355,0
J288C0N,288070834,0,355,0
J288C0O,288070834,0,355,0
J288C0P,288070834,0,355,0
J288C0Q,288070834,0,355,0
J288C0R,288070834,0,355,0
J288C0S,288070834,0,355,0
J288C0V,288070834,0,355,0
J288C0W,288070834,0,355,0
J288C0X,288070834,0,355,0
J288C0Z,288070834,0,355,0
J288C11,288070834,0,355,0
J288C12,288070834,0,355,0
J288C13,288070834,0,355,0
