PogId,ItemId,FaceValue,seq
J288BP8,288072818,3,275
J288BPA,288072818,3,275
J288BPB,288072818,3,275
J288BPC,288072818,3,276
J288BPD,288072818,3,276
J288BPE,288072818,3,276
J288BPF,288072818,3,276
J288BPH,288072818,3,276
J288BPI,288072818,3,276
J288BPJ,288072818,3,276
J288BPL,288072818,3,276
J288BPN,288072818,3,276
J288BPP,288072818,3,276
J288BPR,288072818,3,276
J288BPS,288072818,3,276
J288BPU,288072818,3,276
J288BPZ,288072818,3,276
J288BQ0,288072818,3,276
J288BQ3,288072818,3,276
J288BQ6,288072818,3,276
J288BQ8,288072818,3,276
J288BQB,288072818,3,276
J288BQD,288072818,3,276
J288BQH,288072818,3,276
J288BQL,288072818,3,276
J288BQO,288072818,3,276
J288BQP,288072818,3,276
J288BQW,288072818,3,276
J288BQZ,288072818,3,276
J288BR1,288072818,3,276
J288BR2,288072818,3,276
J288BR8,288072818,3,276
J288BR9,288072818,3,276
J288BRE,288072818,3,276
J288BRF,288072818,3,276
J288BRJ,288072818,3,276
J288BRL,288072818,3,276
J288BRQ,288072818,3,276
J288BRS,288072818,3,276
J288BRT,288072818,3,276
J288BRV,288072818,3,276
J288BRX,288072818,3,276
J288BS1,288072818,3,276
J288BS6,288072818,3,276
J288BS7,288072818,3,276
J288BS9,288072818,3,276
J288BSA,288072818,3,276
J288BSB,288072818,3,276
J288BSE,288072818,3,276
J288BSF,288072818,3,276
J288BSG,288072818,3,276
J288BSI,288072818,3,276
J288BSL,288072818,3,276
J288BSM,288072818,3,276
J288BSN,288072818,3,276
J288BSP,288072818,3,276
J288BSS,288072818,3,276
J288BST,288072818,3,276
J288BSV,288072818,3,276
J288BSW,288072818,3,276
J288BSX,288072818,3,276
J288BSY,288072818,3,276
J288BT6,288072818,3,276
J288BT7,288072818,3,276
J288BTB,288072818,3,276
J288BTE,288072818,3,276
J288BTG,288072818,3,276
J288BTI,288072818,3,276
J288BTO,288072818,3,276
J288BTP,288072818,3,276
J288BTQ,288072818,3,276
J288BTS,288072818,3,276
J288BTW,288072818,3,276
J288BU2,288072818,3,276
J288BU6,288072818,3,276
J288BU7,288072818,3,276
J288BUB,288072818,3,276
J288BUE,288072818,3,276
J288BUG,288072818,3,277
J288BUI,288072818,3,277
J288BUM,288072818,3,277
J288BUN,288072818,3,277
J288BUO,288072818,3,277
J288BUP,288072818,3,277
J288BUV,288072818,3,277
J288BUX,288072818,3,277
J288BVA,288072818,3,277
J288BVE,288072818,3,277
J288BVG,288072818,3,277
J288BVJ,288072818,3,277
J288BVK,288072818,3,277
J288BVM,288072818,3,277
J288BVR,288072818,3,277
J288BVS,288072818,3,277
J288BVT,288072818,3,277
J288BW0,288072818,3,277
J288BW1,288072818,3,277
J288BW2,288072818,3,277
J288BW5,288072818,3,277
J288BW6,288072818,3,277
J288BW7,288072818,3,277
J288BWC,288072818,3,277
J288BWG,288072818,3,277
J288BWH,288072818,3,277
J288BWJ,288072818,3,277
J288BWK,288072818,3,277
J288BWL,288072818,3,277
J288BWM,288072818,3,277
J288BWP,288072818,3,277
J288BWR,288072818,3,277
J288BWY,288072818,3,277
J288BX3,288072818,3,277
J288BX7,288072818,3,277
J288BX8,288072818,3,277
J288BXA,288072818,3,277
J288BXG,288072818,3,277
J288BXH,288072818,3,277
J288BXI,288072818,3,277
J288BXL,288072818,3,277
J288BXM,288072818,3,277
J288BXS,288072818,3,277
J288BXW,288072818,3,277
J288BXY,288072818,3,277
J288BY0,288072818,3,277
J288BY4,288072818,3,277
J288BYD,288072818,3,277
J288BYH,288072818,3,277
J288BYM,288072818,3,277
J288BYO,288072818,3,277
J288BYQ,288072818,3,277
J288BYR,288072818,3,277
J288BYS,288072818,3,277
J288BYU,288072818,3,277
J288BZ1,288072818,3,277
J288BZ3,288072818,3,277
J288BZ6,288072818,3,277
J288BZ8,288072818,3,277
J288BZC,288072818,3,277
J288BZE,288072818,3,277
J288BZF,288072818,3,277
J288BZI,288072818,3,277
J288BZJ,288072818,3,277
J288BZK,288072818,3,277
J288BZR,288072818,3,277
J288BZX,288072818,3,277
J288BZY,288072818,3,277
J288C01,288072818,3,277
J288C06,288072818,3,277
J288C09,288072818,3,277
J288C0D,288072818,3,277
J288C0G,288072818,3,277
J288C0K,288072818,3,277
J288C0L,288072818,3,277
J288C0O,288072818,3,278
J288C0R,288072818,3,278
J288C0S,288072818,3,278
J288C0T,288072818,3,278
J288C0U,288072818,3,278
J288C0X,288072818,3,278
J288C0Y,288072818,3,278
J288C0Z,288072818,3,278
J288C11,288072818,3,278
J288C19,288072818,3,278
J288C1A,288072818,3,278
J288C1J,288072818,3,278
J288C1M,288072818,3,278
J288C1N,288072818,3,278
J288C1R,288072818,3,278
J288C1S,288072818,3,278
J288C1V,288072818,3,278
J288C1W,288072818,3,278
J288C1Y,288072818,3,278
J288C26,288072818,3,278
J288C29,288072818,3,278
J288C2F,288072818,3,278
J288C2H,288072818,3,278
J288C2K,288072818,3,278
J288C2M,288072818,3,278
J288C2N,288072818,3,278
J288C2R,288072818,3,278
J288C2U,288072818,3,278
J288C2W,288072818,3,278
J288C33,288072818,3,278
J288C34,288072818,3,278
J288C35,288072818,3,278
J288C37,288072818,3,278
J288C38,288072818,3,278
J288C3E,288072818,3,278
J288C3F,288072818,3,278
J288C3G,288072818,3,278
J288C3K,288072818,3,278
J288C3M,288072818,3,278
J288C3P,288072818,3,278
J288C3T,288072818,3,278
J288C3Y,288072818,3,278
J288C3Z,288072818,3,278
J288C40,288072818,3,278
J288C41,288072818,3,278
J288C43,288072818,3,278
J288C47,288072818,3,278
J288C49,288072818,3,278
J288C4C,288072818,3,278
J288C4E,288072818,3,278
J288C4H,288072818,3,278
J288C4I,288072818,3,278
J288C4K,288072818,3,278
J288C4M,288072818,3,278
J288C4N,288072818,3,278
J288C4O,288072818,3,278
J288C4P,288072818,3,278
J288C4Q,288072818,3,278
J288C4T,288072818,3,278
J288C4U,288072818,3,278
J288C4Z,288072818,3,278
J288C52,288072818,3,278
J288C5A,288072818,3,278
J288C5B,288072818,3,278
J288C5D,288072818,3,278
J288C5E,288072818,3,278
J288C5G,288072818,3,278
J288C5J,288072818,3,278
J288C5K,288072818,3,278
J288C5P,288072818,3,278
J288C5R,288072818,3,278
J288C5S,288072818,3,278
J288C5U,288072818,3,278
J288C5W,288072818,3,278
J288C5X,288072818,3,278
J288C64,288072818,3,279
J288C66,288072818,3,279
J288C67,288072818,3,279
J288C6B,288072818,3,279
J288C6C,288072818,3,279
J288C6D,288072818,3,279
J288C6H,288072818,3,279
J288C6K,288072818,3,279
J288C6L,288072818,3,279
J288C6O,288072818,3,279
J288C6P,288072818,3,279
J288BDC,288072818,4,280
J288BEP,288072818,4,280
J288BF7,288072818,4,280
J288BGC,288072818,4,280
J288BH4,288072818,4,280
J288BHS,288072818,4,280
J288BIV,288072818,4,280
J288BIW,288072818,4,280
J288BIY,288072818,4,280
J288BKT,288072818,4,280
J288BL4,288072818,4,280
J288BL5,288072818,4,280
J288BLH,288072818,4,280
J288BLO,288072818,4,280
J288BLQ,288072818,4,280
J288BLU,288072818,4,280
J288BMP,288072818,4,280
J288BNS,288072818,4,280
J288BNY,288072818,4,280
J288BO3,288072818,4,280
J288BO6,288072818,4,280
J288BPO,288072818,4,280
J288BQ4,288072818,4,280
J288BQG,288072818,4,280
J288BR5,288072818,4,280
J288BSQ,288072818,4,280
J288BTM,288072818,4,280
J288BUA,288072818,4,280
J288BUL,288072818,4,280
J288BWA,288072818,4,280
J288BWB,288072818,4,280
J288BWF,288072818,4,280
J288BXK,288072818,4,280
J288C02,288072818,4,280
J288C0A,288072818,4,280
J288C0N,288072818,4,280
J288C10,288072818,4,280
J288C1Z,288072818,4,280
J288C22,288072818,4,280
J288C2P,288072818,4,280
J288C2V,288072818,4,280
J288C39,288072818,4,280
J288C3C,288072818,4,280
J288C3N,288072818,4,280
J288C3U,288072818,4,280
J288C4A,288072818,4,280
J288C69,288072818,4,280
J288BMM,288072818,5,281
J288BCW,288072818,2,293
J288BCX,288072818,2,293
J288BD0,288072818,2,293
J288BD2,288072818,2,293
J288BD3,288072818,2,293
J288BD7,288072818,2,293
J288BD8,288072818,2,293
J288BDE,288072818,2,293
J288BDQ,288072818,2,293
J288BDR,288072818,2,293
J288BDT,288072818,2,293
J288BDU,288072818,2,293
J288BDV,288072818,2,293
J288BDX,288072818,2,293
J288BDY,288072818,2,293
J288BDZ,288072818,2,293
J288BE0,288072818,2,293
J288BE3,288072818,2,293
J288BE4,288072818,2,293
J288BE6,288072818,2,293
J288BE8,288072818,2,293
J288BEA,288072818,2,293
J288BED,288072818,2,293
J288BEF,288072818,2,293
J288BEK,288072818,2,293
J288BEM,288072818,2,293
J288BEO,288072818,2,293
J288BEQ,288072818,2,293
J288BES,288072818,2,293
J288BEV,288072818,2,293
J288BEX,288072818,2,293
J288BF0,288072818,2,293
J288BF3,288072818,2,293
J288BF4,288072818,2,293
J288BF5,288072818,2,293
J288BF8,288072818,2,293
J288BFC,288072818,2,293
J288BFF,288072818,2,293
J288BFG,288072818,2,293
J288BFH,288072818,2,293
J288BFJ,288072818,2,293
J288BFQ,288072818,2,293
J288BFR,288072818,2,293
J288BFS,288072818,2,293
J288BFU,288072818,2,293
J288BFV,288072818,2,293
J288BFX,288072818,2,293
J288BFZ,288072818,2,293
J288BG4,288072818,2,293
J288BG5,288072818,2,293
J288BG9,288072818,2,293
J288BGB,288072818,2,293
J288BGH,288072818,2,293
J288BGM,288072818,2,293
J288BGN,288072818,2,293
J288BGO,288072818,2,293
J288BGP,288072818,2,293
J288BGS,288072818,2,293
J288BGT,288072818,2,293
J288BGU,288072818,2,293
J288BGV,288072818,2,293
J288BGW,288072818,2,293
J288BH2,288072818,2,293
J288BH9,288072818,2,293
J288BHF,288072818,2,293
J288BHH,288072818,2,293
J288BHI,288072818,2,293
J288BHJ,288072818,2,293
J288BHM,288072818,2,293
J288BHN,288072818,2,293
J288BHP,288072818,2,293
J288BHT,288072818,2,293
J288BHU,288072818,2,293
J288BHX,288072818,2,293
J288BI0,288072818,2,293
J288BI1,288072818,2,294
J288BI2,288072818,2,294
J288BI4,288072818,2,294
J288BI7,288072818,2,294
J288BIE,288072818,2,294
J288BIF,288072818,2,294
J288BIG,288072818,2,294
J288BII,288072818,2,294
J288BIJ,288072818,2,294
J288BIK,288072818,2,294
J288BIN,288072818,2,294
J288BIO,288072818,2,294
J288BIP,288072818,2,294
J288BIZ,288072818,2,294
J288BJ3,288072818,2,294
J288BJ8,288072818,2,294
J288BJ9,288072818,2,294
J288BJG,288072818,2,294
J288BJK,288072818,2,294
J288BJL,288072818,2,294
J288BJN,288072818,2,294
J288BJO,288072818,2,294
J288BJQ,288072818,2,294
J288BJR,288072818,2,294
J288BJT,288072818,2,294
J288BJU,288072818,2,294
J288BJW,288072818,2,294
J288BJX,288072818,2,294
J288BK7,288072818,2,294
J288BK9,288072818,2,294
J288BKH,288072818,2,294
J288BKJ,288072818,2,294
J288BKL,288072818,2,294
J288BKM,288072818,2,294
J288BKO,288072818,2,294
J288BKQ,288072818,2,294
J288BKU,288072818,2,294
J288BKV,288072818,2,294
J288BL7,288072818,2,294
J288BLB,288072818,2,294
J288BLR,288072818,2,294
J288BLW,288072818,2,294
J288BLX,288072818,2,294
J288BLY,288072818,2,294
J288BM3,288072818,2,294
J288BMC,288072818,2,294
J288BMG,288072818,2,294
J288BMK,288072818,2,294
J288BML,288072818,2,294
J288BMN,288072818,2,294
J288BMQ,288072818,2,294
J288BMU,288072818,2,294
J288BMY,288072818,2,294
J288BMZ,288072818,2,294
J288BN0,288072818,2,294
J288BN3,288072818,2,294
J288BN4,288072818,2,294
J288BN5,288072818,2,294
J288BN6,288072818,2,294
J288BN7,288072818,2,294
J288BN9,288072818,2,294
J288BNI,288072818,2,294
J288BNK,288072818,2,294
J288BNM,288072818,2,294
J288BNN,288072818,2,294
J288BNP,288072818,2,294
J288BNT,288072818,2,294
J288BNV,288072818,2,294
J288BNW,288072818,2,294
J288BNZ,288072818,2,294
J288BOB,288072818,2,294
J288BOG,288072818,2,294
J288BOP,288072818,2,294
J288BOQ,288072818,2,294
J288BOT,288072818,2,294
J288BOU,288072818,2,295
J288BOZ,288072818,2,295
J288BP4,288072818,2,295
J288BP7,288072818,2,295
J288BP9,288072818,2,295
J288BPG,288072818,2,295
J288BPK,288072818,2,295
J288BPM,288072818,2,295
J288BPT,288072818,2,295
J288BPV,288072818,2,295
J288BPW,288072818,2,295
J288BQ5,288072818,2,295
J288BQ9,288072818,2,295
J288BQA,288072818,2,295
J288BQE,288072818,2,295
J288BQJ,288072818,2,295
J288BQK,288072818,2,295
J288BQM,288072818,2,295
J288BQQ,288072818,2,295
J288BQT,288072818,2,295
J288BQV,288072818,2,295
J288BQX,288072818,2,295
J288BR4,288072818,2,295
J288BR6,288072818,2,295
J288BR7,288072818,2,295
J288BRB,288072818,2,295
J288BRC,288072818,2,295
J288BRD,288072818,2,295
J288BRG,288072818,2,295
J288BRI,288072818,2,295
J288BRN,288072818,2,295
J288BRO,288072818,2,295
J288BRR,288072818,2,295
J288BRU,288072818,2,295
J288BRY,288072818,2,295
J288BS0,288072818,2,295
J288BS2,288072818,2,295
J288BS3,288072818,2,295
J288BS5,288072818,2,295
J288BSD,288072818,2,295
J288BSH,288072818,2,295
J288BSJ,288072818,2,295
J288BSK,288072818,2,295
J288BSO,288072818,2,295
J288BSR,288072818,2,295
J288BSU,288072818,2,295
J288BT0,288072818,2,295
J288BT1,288072818,2,295
J288BT4,288072818,2,295
J288BT5,288072818,2,295
J288BT8,288072818,2,295
J288BTA,288072818,2,295
J288BTC,288072818,2,295
J288BTF,288072818,2,295
J288BTJ,288072818,2,295
J288BTK,288072818,2,295
J288BTN,288072818,2,295
J288BTU,288072818,2,295
J288BTV,288072818,2,295
J288BTX,288072818,2,295
J288BTY,288072818,2,295
J288BTZ,288072818,2,295
J288BU1,288072818,2,295
J288BU5,288072818,2,295
J288BUD,288072818,2,295
J288BUF,288072818,2,295
J288BUH,288072818,2,295
J288BUJ,288072818,2,295
J288BUR,288072818,2,295
J288BUS,288072818,2,295
J288BUT,288072818,2,295
J288BV0,288072818,2,295
J288BV5,288072818,2,295
J288BV8,288072818,2,295
J288BVD,288072818,2,295
J288BVH,288072818,2,296
J288BVP,288072818,2,296
J288BVV,288072818,2,296
J288BVW,288072818,2,296
J288BVX,288072818,2,296
J288BVY,288072818,2,296
J288BVZ,288072818,2,296
J288BW4,288072818,2,296
J288BW8,288072818,2,296
J288BW9,288072818,2,296
J288BWD,288072818,2,296
J288BWQ,288072818,2,296
J288BWX,288072818,2,296
J288BWZ,288072818,2,296
J288BX0,288072818,2,296
J288BX2,288072818,2,296
J288BX4,288072818,2,296
J288BX5,288072818,2,296
J288BXB,288072818,2,296
J288BXC,288072818,2,296
J288BXD,288072818,2,296
J288BXE,288072818,2,296
J288BXJ,288072818,2,296
J288BXN,288072818,2,296
J288BXR,288072818,2,296
J288BXT,288072818,2,296
J288BXU,288072818,2,296
J288BXV,288072818,2,296
J288BXX,288072818,2,296
J288BXZ,288072818,2,296
J288BY1,288072818,2,296
J288BY3,288072818,2,296
J288BY5,288072818,2,296
J288BY6,288072818,2,296
J288BY7,288072818,2,296
J288BY9,288072818,2,296
J288BYC,288072818,2,296
J288BYE,288072818,2,296
J288BYF,288072818,2,296
J288BYI,288072818,2,296
J288BYJ,288072818,2,296
J288BYK,288072818,2,296
J288BYV,288072818,2,296
J288BYW,288072818,2,296
J288BYZ,288072818,2,296
J288BZ0,288072818,2,296
J288BZ7,288072818,2,296
J288BZ9,288072818,2,296
J288BZA,288072818,2,296
J288BZG,288072818,2,296
J288BZH,288072818,2,296
J288BZL,288072818,2,296
J288BZP,288072818,2,296
J288BZS,288072818,2,296
J288BZT,288072818,2,296
J288BZU,288072818,2,296
J288BZZ,288072818,2,296
J288C05,288072818,2,296
J288C07,288072818,2,296
J288C08,288072818,2,296
J288C0B,288072818,2,296
J288C0E,288072818,2,296
J288C0J,288072818,2,296
J288C0P,288072818,2,296
J288C0Q,288072818,2,296
J288C12,288072818,2,296
J288C13,288072818,2,296
J288C14,288072818,2,296
J288C17,288072818,2,296
J288C1D,288072818,2,296
J288C1E,288072818,2,296
J288C1F,288072818,2,296
J288C1G,288072818,2,296
J288C1K,288072818,2,296
J288C1L,288072818,2,296
J288C1O,288072818,2,297
J288C1P,288072818,2,297
J288C1T,288072818,2,297
J288C1U,288072818,2,297
J288C20,288072818,2,297
J288C23,288072818,2,297
J288C24,288072818,2,297
J288C25,288072818,2,297
J288C27,288072818,2,297
J288C28,288072818,2,297
J288C2E,288072818,2,297
J288C2I,288072818,2,297
J288C2J,288072818,2,297
J288C2L,288072818,2,297
J288C2O,288072818,2,297
J288C2Q,288072818,2,297
J288C2S,288072818,2,297
J288C2T,288072818,2,297
J288C2X,288072818,2,297
J288C2Y,288072818,2,297
J288C2Z,288072818,2,297
J288C30,288072818,2,297
J288C31,288072818,2,297
J288C36,288072818,2,297
J288C3A,288072818,2,297
J288C3D,288072818,2,297
J288C3H,288072818,2,297
J288C3I,288072818,2,297
J288C3J,288072818,2,297
J288C3Q,288072818,2,297
J288C3R,288072818,2,297
J288C3S,288072818,2,297
J288C3V,288072818,2,297
J288C3W,288072818,2,297
J288C42,288072818,2,297
J288C44,288072818,2,297
J288C45,288072818,2,297
J288C4F,288072818,2,297
J288C4G,288072818,2,297
J288C4L,288072818,2,297
J288C4S,288072818,2,297
J288C4W,288072818,2,297
J288C4X,288072818,2,297
J288C4Y,288072818,2,297
J288C50,288072818,2,297
J288C51,288072818,2,297
J288C55,288072818,2,297
J288C56,288072818,2,297
J288C57,288072818,2,297
J288C58,288072818,2,297
J288C59,288072818,2,297
J288C5C,288072818,2,297
J288C5H,288072818,2,297
J288C5I,288072818,2,297
J288C5L,288072818,2,297
J288C5M,288072818,2,297
J288C5O,288072818,2,297
J288C5Q,288072818,2,297
J288C5Y,288072818,2,297
J288C5Z,288072818,2,297
J288C65,288072818,2,297
J288C6A,288072818,2,297
J288C6E,288072818,2,297
J288C6F,288072818,2,297
J288C6I,288072818,2,297
J288C6J,288072818,2,297
J288C6M,288072818,2,297
J288BCY,288072818,3,298
J288BD4,288072818,3,298
J288BD5,288072818,3,298
J288BD6,288072818,3,298
J288BD9,288072818,3,298
J288BDA,288072818,3,298
J288BDD,288072818,3,298
J288BDF,288072818,3,298
J288BDG,288072818,3,298
J288BDJ,288072818,3,298
J288BDL,288072818,3,298
J288BDM,288072818,3,298
J288BDO,288072818,3,298
J288BDP,288072818,3,298
J288BDW,288072818,3,298
J288BE1,288072818,3,298
J288BE2,288072818,3,298
J288BEB,288072818,3,298
J288BEE,288072818,3,298
J288BEH,288072818,3,298
J288BEJ,288072818,3,298
J288BEL,288072818,3,298
J288BEN,288072818,3,298
J288BET,288072818,3,298
J288BEW,288072818,3,298
J288BF1,288072818,3,298
J288BF2,288072818,3,298
J288BF9,288072818,3,298
J288BFI,288072818,3,298
J288BFK,288072818,3,298
J288BFM,288072818,3,298
J288BFN,288072818,3,298
J288BFO,288072818,3,298
J288BFP,288072818,3,298
J288BFT,288072818,3,298
J288BFW,288072818,3,298
J288BFY,288072818,3,298
J288BG0,288072818,3,298
J288BG2,288072818,3,298
J288BG3,288072818,3,298
J288BG6,288072818,3,298
J288BG8,288072818,3,298
J288BGD,288072818,3,298
J288BGE,288072818,3,298
J288BGF,288072818,3,298
J288BGI,288072818,3,298
J288BGJ,288072818,3,298
J288BGK,288072818,3,298
J288BGQ,288072818,3,298
J288BGR,288072818,3,298
J288BGZ,288072818,3,298
J288BH0,288072818,3,298
J288BH3,288072818,3,298
J288BH7,288072818,3,298
J288BH8,288072818,3,298
J288BHA,288072818,3,298
J288BHD,288072818,3,298
J288BHE,288072818,3,298
J288BHG,288072818,3,298
J288BHL,288072818,3,298
J288BHO,288072818,3,298
J288BHQ,288072818,3,298
J288BHR,288072818,3,298
J288BHW,288072818,3,298
J288BI3,288072818,3,298
J288BI6,288072818,3,298
J288BIB,288072818,3,298
J288BIM,288072818,3,298
J288BIR,288072818,3,298
J288BIT,288072818,3,298
J288BIU,288072818,3,298
J288BJ2,288072818,3,298
J288BJ5,288072818,3,298
J288BJ7,288072818,3,298
J288BJA,288072818,3,298
J288BJB,288072818,3,299
J288BJD,288072818,3,299
J288BJH,288072818,3,299
J288BJI,288072818,3,299
J288BJP,288072818,3,299
J288BJS,288072818,3,299
J288BJV,288072818,3,299
J288BJY,288072818,3,299
J288BJZ,288072818,3,299
J288BK1,288072818,3,299
J288BK2,288072818,3,299
J288BK3,288072818,3,299
J288BK4,288072818,3,299
J288BK8,288072818,3,299
J288BKA,288072818,3,299
J288BKB,288072818,3,299
J288BKC,288072818,3,299
J288BKD,288072818,3,299
J288BKF,288072818,3,299
J288BKK,288072818,3,299
J288BKP,288072818,3,299
J288BKW,288072818,3,299
J288BKX,288072818,3,299
J288BL1,288072818,3,299
J288BL2,288072818,3,299
J288BL9,288072818,3,299
J288BLA,288072818,3,299
J288BLE,288072818,3,299
J288BLF,288072818,3,299
J288BLI,288072818,3,299
J288BLL,288072818,3,299
J288BLP,288072818,3,299
J288BLS,288072818,3,299
J288BLV,288072818,3,299
J288BLZ,288072818,3,299
J288BM2,288072818,3,299
J288BM4,288072818,3,299
J288BM5,288072818,3,299
J288BM6,288072818,3,299
J288BMA,288072818,3,299
J288BMD,288072818,3,299
J288BMF,288072818,3,299
J288BMH,288072818,3,299
J288BMJ,288072818,3,299
J288BMO,288072818,3,299
J288BMS,288072818,3,299
J288BMV,288072818,3,299
J288BMW,288072818,3,299
J288BMX,288072818,3,299
J288BN2,288072818,3,299
J288BNB,288072818,3,299
J288BNC,288072818,3,299
J288BND,288072818,3,299
J288BNE,288072818,3,299
J288BNG,288072818,3,299
J288BNL,288072818,3,299
J288BNQ,288072818,3,299
J288BNR,288072818,3,299
J288BNU,288072818,3,299
J288BO1,288072818,3,299
J288BO5,288072818,3,299
J288BO7,288072818,3,299
J288BOE,288072818,3,299
J288BOJ,288072818,3,299
J288BOK,288072818,3,299
J288BOL,288072818,3,299
J288BON,288072818,3,299
J288BOO,288072818,3,299
J288BOR,288072818,3,299
J288BOX,288072818,3,299
J288BOY,288072818,3,299
J288BP6,288072818,3,299
J288BP8,288072818,3,299
J288BPA,288072818,3,299
J288BPB,288072818,3,299
J288BPC,288072818,3,300
J288BPD,288072818,3,300
J288BPE,288072818,3,300
J288BPF,288072818,3,300
J288BPH,288072818,3,300
J288BPI,288072818,3,300
J288BPJ,288072818,3,300
J288BPL,288072818,3,300
J288BPN,288072818,3,300
J288BPP,288072818,3,300
J288BPR,288072818,3,300
J288BPS,288072818,3,300
J288BPU,288072818,3,300
J288BPZ,288072818,3,300
J288BQ0,288072818,3,300
J288BQ3,288072818,3,300
J288BQ6,288072818,3,300
J288BQ8,288072818,3,300
J288BQB,288072818,3,300
J288BQD,288072818,3,300
J288BQH,288072818,3,300
J288BQL,288072818,3,300
J288BQO,288072818,3,300
J288BQP,288072818,3,300
J288BQW,288072818,3,300
J288BQZ,288072818,3,300
J288BR1,288072818,3,300
J288BR2,288072818,3,300
J288BR8,288072818,3,300
J288BR9,288072818,3,300
J288BRE,288072818,3,300
J288BRF,288072818,3,300
J288BRJ,288072818,3,300
J288BRL,288072818,3,300
J288BRQ,288072818,3,300
J288BRS,288072818,3,300
J288BRT,288072818,3,300
J288BRV,288072818,3,300
J288BRX,288072818,3,300
J288BS1,288072818,3,300
J288BS6,288072818,3,300
J288BS7,288072818,3,300
J288BS9,288072818,3,300
J288BSA,288072818,3,300
J288BSB,288072818,3,300
J288BSE,288072818,3,300
J288BSF,288072818,3,300
J288BSG,288072818,3,300
J288BSI,288072818,3,300
J288BSL,288072818,3,300
J288BSM,288072818,3,300
J288BSN,288072818,3,300
J288BSP,288072818,3,300
J288BSS,288072818,3,300
J288BST,288072818,3,300
J288BSV,288072818,3,300
J288BSW,288072818,3,300
J288BSX,288072818,3,300
J288BSY,288072818,3,300
J288BT6,288072818,3,300
J288BT7,288072818,3,300
J288BTB,288072818,3,300
J288BTE,288072818,3,300
J288BTG,288072818,3,300
J288BTI,288072818,3,300
J288BTO,288072818,3,300
J288BTP,288072818,3,300
J288BTQ,288072818,3,300
J288BTS,288072818,3,300
J288BTW,288072818,3,300
J288BU2,288072818,3,300
J288BU6,288072818,3,300
J288BU7,288072818,3,300
J288BUB,288072818,3,300
J288BUE,288072818,3,300
J288BUG,288072818,3,301
J288BUI,288072818,3,301
J288BUM,288072818,3,301
J288BUN,288072818,3,301
J288BUO,288072818,3,301
J288BUP,288072818,3,301
J288BUV,288072818,3,301
J288BUX,288072818,3,301
J288BVA,288072818,3,301
J288BVE,288072818,3,301
J288BVG,288072818,3,301
J288BVJ,288072818,3,301
J288BVK,288072818,3,301
J288BVM,288072818,3,301
J288BVR,288072818,3,301
J288BVS,288072818,3,301
J288BVT,288072818,3,301
J288BW0,288072818,3,301
J288BW1,288072818,3,301
J288BW2,288072818,3,301
J288BW5,288072818,3,301
J288BW6,288072818,3,301
J288BW7,288072818,3,301
J288BWC,288072818,3,301
J288BWG,288072818,3,301
J288BWH,288072818,3,301
J288BWJ,288072818,3,301
J288BWK,288072818,3,301
J288BWL,288072818,3,301
J288BWM,288072818,3,301
J288BWP,288072818,3,301
J288BWR,288072818,3,301
J288BWY,288072818,3,301
J288BX3,288072818,3,301
J288BX7,288072818,3,301
J288BX8,288072818,3,301
J288BXA,288072818,3,301
J288BXG,288072818,3,301
J288BXH,288072818,3,301
J288BXI,288072818,3,301
J288BXL,288072818,3,301
J288BXM,288072818,3,301
J288BXS,288072818,3,301
J288BXW,288072818,3,301
J288BXY,288072818,3,301
J288BY0,288072818,3,301
J288BY4,288072818,3,301
J288BYD,288072818,3,301
J288BYH,288072818,3,301
J288BYM,288072818,3,301
J288BYO,288072818,3,301
J288BYQ,288072818,3,301
J288BYR,288072818,3,301
J288BYS,288072818,3,301
J288BYU,288072818,3,301
J288BZ1,288072818,3,301
J288BZ3,288072818,3,301
J288BZ6,288072818,3,301
J288BZ8,288072818,3,301
J288BZC,288072818,3,301
J288BZE,288072818,3,301
J288BZF,288072818,3,301
J288BZI,288072818,3,301
J288BZJ,288072818,3,301
J288BZK,288072818,3,301
J288BZR,288072818,3,301
J288BZX,288072818,3,301
J288BZY,288072818,3,301
J288C01,288072818,3,301
J288C06,288072818,3,301
J288C09,288072818,3,301
J288C0D,288072818,3,301
J288C0G,288072818,3,301
J288C0K,288072818,3,301
J288C0L,288072818,3,301
J288C0O,288072818,3,302
J288C0R,288072818,3,302
J288C0S,288072818,3,302
J288C0T,288072818,3,302
J288C0U,288072818,3,302
J288C0X,288072818,3,302
J288C0Y,288072818,3,302
J288C0Z,288072818,3,302
J288C11,288072818,3,302
J288C19,288072818,3,302
J288C1A,288072818,3,302
J288C1J,288072818,3,302
J288C1M,288072818,3,302
J288C1N,288072818,3,302
J288C1R,288072818,3,302
J288C1S,288072818,3,302
J288C1V,288072818,3,302
J288C1W,288072818,3,302
J288C1Y,288072818,3,302
J288C26,288072818,3,302
J288C29,288072818,3,302
J288C2F,288072818,3,302
J288C2H,288072818,3,302
J288C2K,288072818,3,302
J288C2M,288072818,3,302
J288C2N,288072818,3,302
J288C2R,288072818,3,302
J288C2U,288072818,3,302
J288C2W,288072818,3,302
J288C33,288072818,3,302
J288C34,288072818,3,302
J288C35,288072818,3,302
J288C37,288072818,3,302
J288C38,288072818,3,302
J288C3E,288072818,3,302
J288C3F,288072818,3,302
J288C3G,288072818,3,302
J288C3K,288072818,3,302
J288C3M,288072818,3,302
J288C3P,288072818,3,302
J288C3T,288072818,3,302
